id,group,redbook_vol,bg_name,taxon,redbook_status,wp_exists,wp_url,wikidata_qid,redbook_url,rb_bg_name,rb_taxon,wd_bg_name,wd_taxon,content_status,wd_linked,notes
921,animals,vol2,Левантински буревестник,Puffinus yelkouan,EN,redirect,https://bg.wikipedia.org/wiki/Средиземноморски_буревестник,Q511566,http://e-ecodb.bas.bg/rdb/bg/vol2/Puyelkou.html,Левантински буревестник,Puffinus yelkouan,Средиземноморски буревестник,Puffinus yelkouan,todo,,WP redirect -> Средиземноморски буревестник
922,animals,vol2,Леопардов смок,Zamenis situla,EN,yes,https://bg.wikipedia.org/wiki/Леопардов_смок,Q849025,http://e-ecodb.bas.bg/rdb/bg/vol2/Zasitula.html,Леопардов смок,Zamenis situla,леопардов смок,Zamenis situla,todo,,
923,animals,vol2,Ливаден блатар,Circus pygargus,VU,yes,https://bg.wikipedia.org/wiki/Ливаден_блатар,Q26574,http://e-ecodb.bas.bg/rdb/bg/vol2/Cipygarg.html,Ливаден блатар,Circus pygargus,ливаден блатар,Circus pygargus,todo,,
924,animals,vol2,Ливаден дърдавец,Crex crex,VU,yes,https://bg.wikipedia.org/wiki/Ливаден_дърдавец,Q26017,http://e-ecodb.bas.bg/rdb/bg/vol2/Crcrex.html,Ливаден дърдавец,Crex crex,ливаден дърдавец,Crex crex,todo,,
925,animals,vol2,Ловен сокол,Falco cherrug,CR,yes,https://bg.wikipedia.org/wiki/Ловен_сокол,Q165974,http://e-ecodb.bas.bg/rdb/bg/vol2/Facherru.html,Ловен сокол,Falco cherrug,ловен сокол,Falco cherrug,todo,,
926,animals,vol2,Лопатарка,Platalea leucorodia,CR,yes,https://bg.wikipedia.org/wiki/Лопатарка,Q171360,http://e-ecodb.bas.bg/rdb/bg/vol2/Plleucor.html,Лопатарка,Platalea leucorodia,лопатарка,Platalea leucorodia,todo,,
927,animals,vol2,Лупавец,Rutilus frisii,CR,yes,https://bg.wikipedia.org/wiki/Лупавец,Q606456,http://e-ecodb.bas.bg/rdb/bg/vol2/Rufrisii.html,Лупавец,Rutilus frisii,лупавец,Rutilus frisii,todo,,
928,animals,vol2,Лятно бърне,Anas querquedula,VU,yes,https://bg.wikipedia.org/wiki/Лятно_бърне,Q25644,http://e-ecodb.bas.bg/rdb/bg/vol2/Anquerqu.html,Лятно бърне,Anas querquedula,лятно бърне,Anas querquedula,todo,,
929,animals,vol2,Малка белочела гъска,Anser erythropus,CR,yes,https://bg.wikipedia.org/wiki/Малка_белочела_гъска,Q191628,http://e-ecodb.bas.bg/rdb/bg/vol2/Anerythr.html,Малка белочела гъска,Anser erythropus,малка белочела гъска,Anser erythropus,todo,,
930,animals,vol2,Малка бяла риба,Sander volgensis,CR,yes,https://bg.wikipedia.org/wiki/Малка_бяла_риба,Q847041,http://e-ecodb.bas.bg/rdb/bg/vol2/Savolgen.html,Малка бяла риба,Sander volgensis,малка бяла риба,Sander volgensis,todo,,
931,animals,vol2,Малка бяла чапла,Egretta garzetta,VU,yes,https://bg.wikipedia.org/wiki/Малка_бяла_чапла,Q131709,http://e-ecodb.bas.bg/rdb/bg/vol2/Eggarzet.html,Малка бяла чапла,Egretta garzetta,малка бяла чапла,Egretta garzetta,todo,,
932,animals,vol2,Малка вретенарка,Zingel streber,EN,yes,https://bg.wikipedia.org/wiki/Малка_вретенарка,Q260041,http://e-ecodb.bas.bg/rdb/bg/vol2/Zistrebe.html,Малка вретенарка,Zingel streber,малка вретенарка,Zingel streber,todo,,
933,animals,vol2,Малка еднодневка,Cercobrachys minutus,CR,yes,https://bg.wikipedia.org/wiki/Малка_еднодневка,Q2946564,http://e-ecodb.bas.bg/rdb/bg/vol2/Ceminutu.html,Малка еднодневка,Cercobrachys minutus,малка еднодневка,Cercobrachys minutus,todo,,
934,animals,vol2,Малка кротушка,Romanogobio uranoscopus,EN,yes,https://bg.wikipedia.org/wiki/Малка_кротушка,Q528704,http://e-ecodb.bas.bg/rdb/bg/vol2/Rouranos.html,Малка кротушка,Romanogobio uranoscopus,малка кротушка,Romanogobio uranoscopus,todo,,
935,animals,vol2,Малка пъструшка,Porzana pusilla,CR,yes,https://bg.wikipedia.org/wiki/Малка_пъструшка,Q237670,http://e-ecodb.bas.bg/rdb/bg/vol2/Popusill.html,Малка пъструшка,Porzana pusilla,малка пъструшка,Zapornia pusilla,todo,,
936,animals,vol2,Малка черноглава чайка,Larus melanocephalus,VU,yes,https://bg.wikipedia.org/wiki/Малка_черноглава_чайка,Q276189,http://e-ecodb.bas.bg/rdb/bg/vol2/Lamelano.html,Малка черноглава чайка,Larus melanocephalus,малка черноглава чайка,Ichthyaetus melanocephalus,todo,,
937,animals,vol2,Малко ивичесто водно конче,Cordulegaster insignis,CR,no,,Q10459590,http://e-ecodb.bas.bg/rdb/bg/vol2/Coinsign.html,Малко ивичесто водно конче,Cordulegaster insignis,малко ивичесто водно конче,Cordulegaster insignis,todo,,
938,animals,vol2,Малко мъхово водно конче,Leucorrhinia dubia,CR,yes,https://bg.wikipedia.org/wiki/Малко_мъхово_водно_конче,Q1746499,http://e-ecodb.bas.bg/rdb/bg/vol2/Ledubia.html,Малко мъхово водно конче,Leucorrhinia dubia,малко мъхово водно конче,Leucorrhinia dubia,todo,,
939,animals,vol2,Малък вечерник,Nyctalus leisleri,VU,yes,https://bg.wikipedia.org/wiki/Малък_вечерник,Q287105,http://e-ecodb.bas.bg/rdb/bg/vol2/Nyleisle.html,Малък вечерник,Nyctalus leisleri,малък вечерник,Nyctalus leisleri,todo,,
940,animals,vol2,Малък воден бик,Ixobrychus minutus,EN,yes,https://bg.wikipedia.org/wiki/Малък_воден_бик,Q26129,http://e-ecodb.bas.bg/rdb/bg/vol2/Ixminutu.html,Малък воден бик,Ixobrychus minutus,малък воден бик,Ixobrychus minutus,todo,,
941,animals,vol2,Малък гмурец,Tachybaptus ruficollis,VU,yes,https://bg.wikipedia.org/wiki/Малък_гмурец,Q25421,http://e-ecodb.bas.bg/rdb/bg/vol2/Tarufico.html,Малък гмурец,Tachybaptus ruficollis,малък гмурец,Tachybaptus ruficollis,todo,,
942,animals,vol2,Малък корморан,Phalacrocorax pygmeus,EN,yes,https://bg.wikipedia.org/wiki/Малък_корморан,Q244319,http://e-ecodb.bas.bg/rdb/bg/vol2/Phpygmeu.html,Малък корморан,Phalacrocorax pygmeus,малък корморан,Microcarbo pygmaeus,todo,,
943,animals,vol2,Малък креслив орел,Aquila pomarina,VU,yes,https://bg.wikipedia.org/wiki/Малък_креслив_орел,Q232523,http://e-ecodb.bas.bg/rdb/bg/vol2/Aqpomari.html,Малък креслив орел,Aquila pomarina,малък креслив орел,Clanga pomarina,todo,,
944,animals,vol2,Малък лебед,Cygnus columbianus,CR,yes,https://bg.wikipedia.org/wiki/Малък_лебед,Q26603,http://e-ecodb.bas.bg/rdb/bg/vol2/Cycolumb.html,Малък лебед,Cygnus columbianus,малък лебед,Cygnus columbianus,todo,,
945,animals,vol2,Малък орел,Hieraaetus pennatus,VU,yes,https://bg.wikipedia.org/wiki/Малък_орел,Q182971,http://e-ecodb.bas.bg/rdb/bg/vol2/Hipennat.html,Малък орел,Hieraaetus pennatus,малък орел,Hieraaetus pennatus,todo,,
946,animals,vol2,Малък речен кефал,Petroleuciscus borysthenicus,EN,no,,Q577641,http://e-ecodb.bas.bg/rdb/bg/vol2/Peboryst.html,Малък речен кефал,Petroleuciscus borysthenicus,малък речен кефал,Petroleuciscus borysthenicus,todo,,
947,animals,vol2,Малък червеноног водобегач,Tringa totanus,CR,yes,https://bg.wikipedia.org/wiki/Малък_червеноног_водобегач,Q18859,http://e-ecodb.bas.bg/rdb/bg/vol2/Trtotanu.html,Малък червеноног водобегач,Tringa totanus,Mалък червеноног водобегач,Tringa totanus,todo,,
948,animals,vol2,Малък ястреб,Accipiter nisus,EN,yes,https://bg.wikipedia.org/wiki/Малък_ястреб,Q25380,http://e-ecodb.bas.bg/rdb/bg/vol2/Acnisus.html,Малък ястреб,Accipiter nisus,малък ястреб,Accipiter nisus,todo,,
949,animals,vol2,Маришки морунаш,Vimba melanops,VU,yes,https://bg.wikipedia.org/wiki/Маришки_морунаш,Q669762,http://e-ecodb.bas.bg/rdb/bg/vol2/Vimelano.html,Маришки морунаш,Vimba melanops,Vimba melanops,Vimba melanops,todo,,
950,animals,vol2,Медведев сив скакалец,Platycleis medvedevi,CR,no,,,http://e-ecodb.bas.bg/rdb/bg/vol2/Plmedved.html,Медведев сив скакалец,Platycleis medvedevi,,,todo,,WD: no candidate
951,animals,vol2,Меланопсис,Melanopsis parreyssi,CR,yes,https://bg.wikipedia.org/wiki/Меланопсис,Q14642300,http://e-ecodb.bas.bg/rdb/bg/vol2/Meparrey.html,Меланопсис,Melanopsis parreyssi,меланопсис,Melanopsis parreyssii,todo,,
952,animals,vol2,Михалца,Lota lota,VU,yes,https://bg.wikipedia.org/wiki/Михалца,Q144700,http://e-ecodb.bas.bg/rdb/bg/vol2/Lolota.html,Михалца,Lota lota,михалца,Lota lota,todo,,
953,animals,vol2,Мишевиден сънливец,Myomimus roachi,VU,yes,https://bg.wikipedia.org/wiki/Мишевиден_сънливец,Q1751079,http://e-ecodb.bas.bg/rdb/bg/vol2/Myroachi.html,Мишевиден сънливец,Myomimus roachi,мишевиден сънливец,Myomimus roachi,todo,,
954,animals,vol2,Момин жерав,Anthropoides virgo,EX,yes,https://bg.wikipedia.org/wiki/Момин_жерав,Q191683,http://e-ecodb.bas.bg/rdb/bg/vol2/Anvirgo.html,Момин жерав,Anthropoides virgo,момин жерав,Anthropoides virgo,todo,,
955,animals,vol2,Морска свиня,Phocoena phocoena,VU,yes,https://bg.wikipedia.org/wiki/Морска_свиня,Q27027,http://e-ecodb.bas.bg/rdb/bg/vol2/Phphocoe.html,Морска свиня,Phocoena phocoena,морска свиня,Phocoena phocoena,todo,,
956,animals,vol2,Морски дъждосвирец,Charadrius alexandrinus,CR,yes,https://bg.wikipedia.org/wiki/Морски_дъждосвирец,Q18855,http://e-ecodb.bas.bg/rdb/bg/vol2/Chalexan.html,Морски дъждосвирец,Charadrius alexandrinus,морски дъждосвирец,Charadrius alexandrinus,todo,,
957,animals,vol2,Морски орел,Haliaeetus albicilla,VU,yes,https://bg.wikipedia.org/wiki/Морски_орел,Q25438,http://e-ecodb.bas.bg/rdb/bg/vol2/Haalbici.html,Морски орел,Haliaeetus albicilla,морски орел,Haliaeetus albicilla,todo,,
958,animals,vol2,Морско шило,Nerophis ophidion,EN,yes,https://bg.wikipedia.org/wiki/Морско_шило,Q636913,http://e-ecodb.bas.bg/rdb/bg/vol2/Neophidi.html,Морско шило,Nerophis ophidion,морско шило,Nerophis ophidion,todo,,
959,animals,vol2,Моруна,Huso huso,CR,yes,https://bg.wikipedia.org/wiki/Моруна,Q191816,http://e-ecodb.bas.bg/rdb/bg/vol2/Huhuso.html,Моруна,Huso huso,моруна,Huso huso,todo,,
960,animals,vol2,Мустакат синигер,Panurus biarmicus,EN,redirect,https://bg.wikipedia.org/wiki/Мустакато_тръстикарче,Q192817,http://e-ecodb.bas.bg/rdb/bg/vol2/Pabiarmi.html,Мустакат синигер,Panurus biarmicus,мустакато тръстикарче,Panurus biarmicus,todo,,WP redirect -> Мустакато тръстикарче
961,animals,vol2,Немска есетра,Acipenser sturio,EX,redirect,https://bg.wikipedia.org/wiki/Атлантическа_есетра,Q300955,http://e-ecodb.bas.bg/rdb/bg/vol2/Acsturio.html,Немска есетра,Acipenser sturio,атлантическа есетра,Acipenser sturio,todo,,WP redirect -> Атлантическа есетра
962,animals,vol2,Никаринус,Nicarinus poecilopterus,CR,no,,,http://e-ecodb.bas.bg/rdb/bg/vol2/Nipoecil.html,Никаринус,Nicarinus poecilopterus,,,todo,,WD: no candidate
963,animals,vol2,Норка,Mustela lutreola,EX,redirect,https://bg.wikipedia.org/wiki/Европейска_норка,Q26559,http://e-ecodb.bas.bg/rdb/bg/vol2/Mulutreo.html,Норка,Mustela lutreola,европейска норка,Mustela lutreola,todo,,WP redirect -> Европейска норка
964,animals,vol2,Нощна чапла,Nycticorax nycticorax,VU,yes,https://bg.wikipedia.org/wiki/Нощна_чапла,Q126216,http://e-ecodb.bas.bg/rdb/bg/vol2/Nynyctic.html,Нощна чапла,Nycticorax nycticorax,нощна чапла,Nycticorax nycticorax,todo,,
965,animals,vol2,Нурсция,Nurscia albosignata,CR,no,,Q1811324,http://e-ecodb.bas.bg/rdb/bg/vol2/Nualbosi.html,Нурсция,Nurscia albosignata,Nurscia albosignata,Nurscia albosignata,todo,,
966,animals,vol2,Ням лебед,Cygnus olor,VU,yes,https://bg.wikipedia.org/wiki/Ням_лебед,Q25402,http://e-ecodb.bas.bg/rdb/bg/vol2/Cyolor.html,Ням лебед,Cygnus olor,Ням лебед,Cygnus olor,todo,,
967,animals,vol2,Обикновен хомяк,Cricetus cricetus,VU,yes,https://bg.wikipedia.org/wiki/Обикновен_хомяк,Q208077,http://e-ecodb.bas.bg/rdb/bg/vol2/Crcricet.html,Обикновен хомяк,Cricetus cricetus,обикновен хомяк,Cricetus cricetus,todo,,
968,animals,vol2,Обикновена мряна,Barbus barbus,VU,yes,https://bg.wikipedia.org/wiki/Бяла_мряна,Q326219,http://e-ecodb.bas.bg/rdb/bg/vol2/Babarbus.html,Обикновена мряна,Barbus barbus,бяла мряна,Barbus barbus,todo,,Existing WP article under different title (Бяла мряна); Q326219 already has bgwiki sitelink
969,animals,vol2,Орел змияр,Circaetus gallicus,VU,yes,https://bg.wikipedia.org/wiki/Орел_змияр,Q170251,http://e-ecodb.bas.bg/rdb/bg/vol2/Cigallic.html,Орел змияр,Circaetus gallicus,орел змияр,Circaetus gallicus,todo,,
970,animals,vol2,Орел рибар,Pandion haliaetus,CR,yes,https://bg.wikipedia.org/wiki/Орел_рибар,Q25332,http://e-ecodb.bas.bg/rdb/bg/vol2/Pahaliae.html,Орел рибар,Pandion haliaetus,орел рибар,Pandion haliaetus,todo,,
971,animals,vol2,Орфеево коприварче,Sylvia hortensis,VU,yes,https://bg.wikipedia.org/wiki/Орфеево_коприварче,Q616831,http://e-ecodb.bas.bg/rdb/bg/vol2/Syhorten.html,Орфеево коприварче,Sylvia hortensis,Sylvia hortensis,Sylvia hortensis,todo,,
972,animals,vol2,Осояд,Pernis apivorus,VU,yes,https://bg.wikipedia.org/wiki/Осояд,Q170466,http://e-ecodb.bas.bg/rdb/bg/vol2/Peapivor.html,Осояд,Pernis apivorus,осояд,Pernis apivorus,todo,,
973,animals,vol2,Паласов теодоксус,Theodoxus pallasi,EX,yes,https://bg.wikipedia.org/wiki/Паласов_теодоксус,Q14482172,http://e-ecodb.bas.bg/rdb/bg/vol2/Thpallas.html,Паласов теодоксус,Theodoxus pallasi,Паласов теодоксус,Theodoxus pallasi,todo,,
974,animals,vol2,Пахикарус,Pachycarus atrocoeruleus,CR,no,,Q13980626,http://e-ecodb.bas.bg/rdb/bg/vol2/Paatroco.html,Пахикарус,Pachycarus atrocoeruleus,Pachycarus atrocoeruleus,Pachycarus atrocoeruleus,todo,,
975,animals,vol2,Паяк рибар,Dolomedes plantarius,EX,yes,https://bg.wikipedia.org/wiki/Dolomedes_plantarius,Q2090659,http://e-ecodb.bas.bg/rdb/bg/vol2/Doplanta.html,Паяк рибар,Dolomedes plantarius,Dolomedes plantarius,Dolomedes plantarius,todo,,Existing WP article under different title (Dolomedes plantarius); Q2090659 already has bgwiki sitelink
976,animals,vol2,Пернатонога кукумявка,Aegolius funereus,VU,yes,https://bg.wikipedia.org/wiki/Пернатонога_кукумявка,Q174466,http://e-ecodb.bas.bg/rdb/bg/vol2/Aefunere.html,Пернатонога кукумявка,Aegolius funereus,пернатонога кукумявка,Aegolius funereus,todo,,
977,animals,vol2,Петнистоопашата еднодневка,Serratella maculocaudata,CR,no,,Q50399507,http://e-ecodb.bas.bg/rdb/bg/vol2/Semaculo.html,Петнистоопашата еднодневка,Serratella maculocaudata,Serratella maculocaudata,Serratella maculocaudata,todo,,
978,animals,vol2,Пещерен дългокрил,Miniopterus schreibersii,VU,redirect,https://bg.wikipedia.org/wiki/Дългокрил_прилеп,Q833653,http://e-ecodb.bas.bg/rdb/bg/vol2/Mischrei.html,Пещерен дългокрил,Miniopterus schreibersii,дългокрил прилеп,Miniopterus schreibersii,todo,,WP redirect -> Дългокрил прилеп
979,animals,vol2,Пизидиум,Pisidium supinum,EX,yes,https://bg.wikipedia.org/wiki/Пизидиум,Q3805321,http://e-ecodb.bas.bg/rdb/bg/vol2/Pisupinu.html,Пизидиум,Pisidium supinum,Pisidium supinum,Pisidium supinum,todo,,WP exists (confirmed via Wikidata sitelink on Q3805321)
980,animals,vol2,Планински трипръст кълвач,Picoides tridactylus,EN,yes,https://bg.wikipedia.org/wiki/Трипръст_кълвач,Q210418,http://e-ecodb.bas.bg/rdb/bg/vol2/Pitridac.html,Планински трипръст кълвач,Picoides tridactylus,трипръст кълвач,Picoides tridactylus,todo,,Existing WP article under different title (Трипръст кълвач); Q210418 already has bgwiki sitelink
981,animals,vol2,Подковонос на Мехели,Rhinolophus mehelyi,VU,yes,https://bg.wikipedia.org/wiki/Подковонос_на_Мехели,Q1339272,http://e-ecodb.bas.bg/rdb/bg/vol2/Rhmehely.html,Подковонос на Мехели,Rhinolophus mehelyi,подковонос на Мехели,Rhinolophus mehelyi,todo,,
982,animals,vol2,Поен лебед,Cygnus cygnus,EN,yes,https://bg.wikipedia.org/wiki/Поен_лебед,Q25612,http://e-ecodb.bas.bg/rdb/bg/vol2/Cycygnus.html,Поен лебед,Cygnus cygnus,поен лебед,Cygnus cygnus,todo,,
983,animals,vol2,Полски блатар,Circus cyaneus,CR,yes,https://bg.wikipedia.org/wiki/Полски_блатар,Q25572,http://e-ecodb.bas.bg/rdb/bg/vol2/Cicyaneu.html,Полски блатар,Circus cyaneus,полски блатар,Circus cyaneus,todo,,
984,animals,vol2,Полубеловрата мухоловка,Ficedula semitorquata,VU,yes,https://bg.wikipedia.org/wiki/Полубеловрата_мухоловка,Q1591580,http://e-ecodb.bas.bg/rdb/bg/vol2/Fisemito.html,Полубеловрата мухоловка,Ficedula semitorquata,полубеловрата мухоловка,Ficedula semitorquata,todo,,
985,animals,vol2,Приморска мряна,Barbus tauricus,VU,redirect,https://bg.wikipedia.org/wiki/Резовска_мряна,Q1889703,http://e-ecodb.bas.bg/rdb/bg/vol2/Batauric.html,Приморска мряна,Barbus tauricus,резовска мряна,Barbus tauricus,todo,,WP redirect -> Резовска мряна
986,animals,vol2,Пъстрогуша завирушка,Prunella collaris,VU,yes,https://bg.wikipedia.org/wiki/Пъстрогуша_завирушка,Q208334,http://e-ecodb.bas.bg/rdb/bg/vol2/Prcollar.html,Пъстрогуша завирушка,Prunella collaris,пъстрогуша завирушка,Prunella collaris,todo,,
987,animals,vol2,Пъструга,Acipenser stellatus,CR,yes,https://bg.wikipedia.org/wiki/Пъструга,Q739541,http://e-ecodb.bas.bg/rdb/bg/vol2/Acstella.html,Пъструга,Acipenser stellatus,пъструга,Acipenser stellatus,todo,,
988,animals,vol2,Пъстър жътвар,Callimenus macrogaster,CR,no,,Q10439829,http://e-ecodb.bas.bg/rdb/bg/vol2/Camacrog.html,Пъстър жътвар,Callimenus macrogaster,Callimenus macrogaster,Callimenus macrogaster,todo,,
989,animals,vol2,Пъстър пор,Vormela peregusna,VU,yes,https://bg.wikipedia.org/wiki/Пъстър_пор,Q70529,http://e-ecodb.bas.bg/rdb/bg/vol2/Voperegu.html,Пъстър пор,Vormela peregusna,пъстър пор,Vormela peregusna,todo,,
990,animals,vol2,Пъстър смок,Elaphe sauromates,EN,yes,https://bg.wikipedia.org/wiki/Пъстър_смок,Q5088411,http://e-ecodb.bas.bg/rdb/bg/vol2/Elsaurom.html,Пъстър смок,Elaphe sauromates,Пъстър смок,Elaphe sauromates,todo,,
991,animals,vol2,Распер,Aspius aspius,VU,yes,https://bg.wikipedia.org/wiki/Распер,Q182894,http://e-ecodb.bas.bg/rdb/bg/vol2/Asaspius.html,Распер,Aspius aspius,распер,Aspius aspius,todo,,
992,animals,vol2,Реликтна еднодневка,Ameletus inopinatus,CR,no,,Q2842652,http://e-ecodb.bas.bg/rdb/bg/vol2/Aminopin.html,Реликтна еднодневка,Ameletus inopinatus,Ameletus inopinatus,Ameletus inopinatus,todo,,
993,animals,vol2,Речен дъждосвирец,Charadrius dubius,VU,yes,https://bg.wikipedia.org/wiki/Речен_дъждосвирец,Q18851,http://e-ecodb.bas.bg/rdb/bg/vol2/Chdubius.html,Речен дъждосвирец,Charadrius dubius,речен дъждосвирец,Charadrius dubius,todo,,
994,animals,vol2,Речен цвъркач,Locustella fluviatilis,VU,yes,https://bg.wikipedia.org/wiki/Речен_цвъркач,Q747787,http://e-ecodb.bas.bg/rdb/bg/vol2/Lofluvia.html,Речен цвъркач,Locustella fluviatilis,речен цвъркач,Locustella fluviatilis,todo,,
995,animals,vol2,Речна змиорка,Anguilla anguilla,EN,yes,https://bg.wikipedia.org/wiki/Европейска_змиорка,Q26387,http://e-ecodb.bas.bg/rdb/bg/vol2/Ananguil.html,Речна змиорка,Anguilla anguilla,европейска змиорка,Anguilla anguilla,todo,,Existing WP article under different title (Европейска змиорка); Q26387 already has bgwiki sitelink
996,animals,vol2,Речна рибарка,Sterna hirundo,EN,yes,https://bg.wikipedia.org/wiki/Речна_рибарка,Q18875,http://e-ecodb.bas.bg/rdb/bg/vol2/Sthirund.html,Речна рибарка,Sterna hirundo,речна рибарка,Sterna hirundo,todo,,
997,animals,vol2,Речна чайка,Larus ridibundus,EN,yes,https://bg.wikipedia.org/wiki/Речна_чайка,Q25634,http://e-ecodb.bas.bg/rdb/bg/vol2/Laridibu.html,Речна чайка,Larus ridibundus,речна чайка,Chroicocephalus ridibundus,todo,,
998,animals,vol2,Рис,Lynx lynx,CR,yes,https://bg.wikipedia.org/wiki/Рис,Q43375,http://e-ecodb.bas.bg/rdb/bg/vol2/Lylynx.html,Рис,Lynx lynx,рис,Lynx lynx,todo,,
999,animals,vol2,Ровещ бирсинус,Byrsinus fossor,EX,no,,Q50402474,http://e-ecodb.bas.bg/rdb/bg/vol2/Byfossor.html,Ровещ бирсинус,Byrsinus fossor,Byrsinus fossor,Byrsinus fossor,todo,,
1000,animals,vol2,Родопски балканопеталум,Balkanopetalum rhodopinum,CR,yes,https://bg.wikipedia.org/wiki/Родопски_балканопеталум,Q4290069,http://e-ecodb.bas.bg/rdb/bg/vol2/Barhodop.html,Родопски балканопеталум,Balkanopetalum rhodopinum,родопски балканопеталум,Balkanopetalum rhodopinum,todo,,
1001,animals,vol2,Розов пеликан,Pelecanus onocrotalus,EX,yes,https://bg.wikipedia.org/wiki/Розов_пеликан,Q199427,http://e-ecodb.bas.bg/rdb/bg/vol2/Peonocro.html,Розов пеликан,Pelecanus onocrotalus,розов пеликан,Pelecanus onocrotalus,todo,,
1002,animals,vol2,Розов скорец,Sturnus roseus,VU,yes,https://bg.wikipedia.org/wiki/Розов_скорец,Q231297,http://e-ecodb.bas.bg/rdb/bg/vol2/Stroseus.html,Розов скорец,Sturnus roseus,Sturnus roseus,Sturnus roseus,todo,,
1003,animals,vol2,Руска есетра,Acipenser gueldenstaedti,CR,yes,https://bg.wikipedia.org/wiki/Руска_есетра,Q747645,http://e-ecodb.bas.bg/rdb/bg/vol2/Acguelde.html,Руска есетра,Acipenser gueldenstaedti,руска есетра,Acipenser gueldenstaedtii,todo,,
1004,animals,vol2,Сабица,Pelecus cultratus,VU,yes,https://bg.wikipedia.org/wiki/Сабица,Q198568,http://e-ecodb.bas.bg/rdb/bg/vol2/Pecultra.html,Сабица,Pelecus cultratus,сабица,Pelecus cultratus,todo,,
1005,animals,vol2,Саблеклюн,Recurvirostra avosetta,EN,yes,https://bg.wikipedia.org/wiki/Саблеклюн,Q26147,http://e-ecodb.bas.bg/rdb/bg/vol2/Reavoset.html,Саблеклюн,Recurvirostra avosetta,саблеклюн,Recurvirostra avosetta,todo,,
1006,animals,vol2,Свилено шаварче,Cettia cetti,EN,yes,https://bg.wikipedia.org/wiki/Свилено_шаварче,Q650114,http://e-ecodb.bas.bg/rdb/bg/vol2/Cecetti.html,Свилено шаварче,Cettia cetti,свилено шаварче,Cettia cetti,todo,,
1007,animals,vol2,Северен гребенест тритон,Triturus cristatus,VU,yes,https://bg.wikipedia.org/wiki/Северен_гребенест_тритон,Q138539,http://e-ecodb.bas.bg/rdb/bg/vol2/Trcrista.html,Северен гребенест тритон,Triturus cristatus,голям гребенест тритон,Triturus cristatus,todo,,
1008,animals,vol2,Северно блестящо водно конче,Somatochlora arctica,CR,redirect,https://bg.wikipedia.org/wiki/Арктична_зеленка,Q674064,http://e-ecodb.bas.bg/rdb/bg/vol2/Soarctic.html,Северно блестящо водно конче,Somatochlora arctica,арктична зеленка,Somatochlora arctica,todo,,WP redirect -> Арктична зеленка
1009,animals,vol2,Сив жерав,Grus grus,EX,yes,https://bg.wikipedia.org/wiki/Сив_жерав,Q4764,http://e-ecodb.bas.bg/rdb/bg/vol2/Grgrus.html,Сив жерав,Grus grus,сив жерав,Grus grus,todo,,
1010,animals,vol2,Сив кълвач,Picus canus,EN,yes,https://bg.wikipedia.org/wiki/Сив_кълвач,Q201106,http://e-ecodb.bas.bg/rdb/bg/vol2/Picanus.html,Сив кълвач,Picus canus,сив кълвач,Picus canus,todo,,
1011,animals,vol2,Сива гъска,Anser anser,EN,yes,https://bg.wikipedia.org/wiki/Сива_гъска,Q25882,http://e-ecodb.bas.bg/rdb/bg/vol2/Ananser.html,Сива гъска,Anser anser,сива гъска,Anser anser,todo,,
1012,animals,vol2,Сива патица,Anas strepera,CR,yes,https://bg.wikipedia.org/wiki/Сива_патица,Q25889,http://e-ecodb.bas.bg/rdb/bg/vol2/Anstrepe.html,Сива патица,Anas strepera,Anas strepera,Anas strepera,todo,,
1013,animals,vol2,Сива сврачка,Lanius excubitor,CR,yes,https://bg.wikipedia.org/wiki/Сива_сврачка,Q184508,http://e-ecodb.bas.bg/rdb/bg/vol2/Laexcubi.html,Сива сврачка,Lanius excubitor,сива сврачка,Lanius excubitor,todo,,
1014,animals,vol2,Сива чапла,Ardea cinerea,VU,yes,https://bg.wikipedia.org/wiki/Сива_чапла,Q25273,http://e-ecodb.bas.bg/rdb/bg/vol2/Arcinere.html,Сива чапла,Ardea cinerea,сива чапла,Ardea cinerea,todo,,
1015,animals,vol2,Сиво хомяче,Cricetulus migratorius,VU,yes,https://bg.wikipedia.org/wiki/Сиво_хомяче,Q788391,http://e-ecodb.bas.bg/rdb/bg/vol2/Crmigrat.html,Сиво хомяче,Cricetulus migratorius,сиво хомяче,Cricetulus migratorius,todo,,
1016,animals,vol2,Син скален дрозд,Monticola solitarius,VU,yes,https://bg.wikipedia.org/wiki/Син_скален_дрозд,Q152144,http://e-ecodb.bas.bg/rdb/bg/vol2/Mosolita.html,Син скален дрозд,Monticola solitarius,син скален дрозд,Monticola solitarius,todo,,
1017,animals,vol2,Синявица,Coracias garrulus,VU,yes,https://bg.wikipedia.org/wiki/Синявица,Q179367,http://e-ecodb.bas.bg/rdb/bg/vol2/Cogarrul.html,Синявица,Coracias garrulus,синявица,Coracias garrulus,todo,,
1018,animals,vol2,Сирман,Neogobius syrman,EX,yes,https://bg.wikipedia.org/wiki/Сирман,Q1193865,http://e-ecodb.bas.bg/rdb/bg/vol2/Nesyrman.html,Сирман,Neogobius syrman,сирман,Ponticola syrman,todo,,
1019,animals,vol2,Скален гълъб,Columba livia,EN,yes,https://bg.wikipedia.org/wiki/Скален_гълъб,Q42326,http://e-ecodb.bas.bg/rdb/bg/vol2/Colivia.html,Скален гълъб,Columba livia,скален гълъб,Columba livia,todo,,
